recording_id,raw_files,passage_id,segment_id,start_s,end_s,time_basis,anchor_ns,start_source_ns,end_source_ns,terrain,action_phase,direction,obstacle_id,flight_id,platform_id,outcome,evidence,visual_evidence,judgement_status,human_review_status,expert_sample_status,notes,preview
gait_20260909_150921_9ed8457a8250,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_150921_9ed8457a8250\\bag\\bag_0.db3""]",gait_20260909_150921_9ed8457a8250-P02,gait_20260909_150921_9ed8457a8250-S015,45,48,source_stamp_minus_manifest_started_wall_ns,1788937761476556125,1788937806476556125,1788937809476556125,unknown,控制退出后的记录,unknown,,,,uncertain,"{""automatic_class"": ""控制退出后的记录"", ""bin_s"": 0.5, ""pitch_median_deg"": -11.02, ""max_abs_roll_pitch_deg"": 13.06, ""leg_dq_rms_median"": 0.012, ""wheel_dq_abs_median"": 0.014}","[""退出控制后约19–30s关节近静止而机身倾斜；30–48s姿态再变化，可能有人处理但无人工事件证据。MOTION_INFO速度字段维持常值，不能推断持续运动。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_150921_9ed8457a8250&t=45.000&end=48.000
gait_20260909_150921_9ed8457a8250,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_150921_9ed8457a8250\\bag\\bag_0.db3""]",gait_20260909_150921_9ed8457a8250-P02,gait_20260909_150921_9ed8457a8250-S016,48,63.75,source_stamp_minus_manifest_started_wall_ns,1788937761476556125,1788937809476556125,1788937825226556125,unknown,控制退出后的记录,unknown,,,,uncertain,"{""automatic_class"": ""控制退出后的记录"", ""bin_s"": 0.5, ""pitch_median_deg"": -3.66, ""max_abs_roll_pitch_deg"": 11.81, ""leg_dq_rms_median"": 0.012, ""wheel_dq_abs_median"": 0.014}","[""退出控制后约19–30s关节近静止而机身倾斜；30–48s姿态再变化，可能有人处理但无人工事件证据。MOTION_INFO速度字段维持常值，不能推断持续运动。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_150921_9ed8457a8250&t=48.000&end=63.750
gait_20260909_150921_9ed8457a8250,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_150921_9ed8457a8250\\bag\\bag_0.db3""]",gait_20260909_150921_9ed8457a8250-P02,gait_20260909_150921_9ed8457a8250-S017,63.75,64.0,source_stamp_minus_manifest_started_wall_ns,1788937761476556125,1788937825226556125,1788937825476556125,unknown,控制退出后的记录,unknown,,,,uncertain,"{""automatic_class"": ""控制退出后的记录"", ""bin_s"": 0.5}","[""IMU/JOINTS_DATA/MOTION_INFO在约63.7s后无数据；前后点云有长源时间间隔，末尾恢复部分点云。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_150921_9ed8457a8250&t=63.750&end=64.000
gait_20260909_150921_9ed8457a8250,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_150921_9ed8457a8250\\bag\\bag_0.db3""]",gait_20260909_150921_9ed8457a8250-P02,gait_20260909_150921_9ed8457a8250-S018,64.0,89.36710523900001,source_stamp_minus_manifest_started_wall_ns,1788937761476556125,1788937825476556125,1788937850843661364,unknown,数据中断/不可判断,unknown,,,,interrupted_data,"{""automatic_class"": ""数据中断/不可判断"", ""bin_s"": 0.5}","[""IMU/JOINTS_DATA/MOTION_INFO在约63.7s后无数据；前后点云有长源时间间隔，末尾恢复部分点云。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_150921_9ed8457a8250&t=64.000&end=89.367
gait_20260909_151135_f45a816f4062,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_151135_f45a816f4062\\bag\\bag_0.db3""]",gait_20260909_151135_f45a816f4062-P01,gait_20260909_151135_f45a816f4062-S001,0.0,2.5,source_stamp_minus_manifest_started_wall_ns,1788937895100321950,1788937895100321950,1788937897600321950,ledge_candidate,等待候选,unknown,,,,uncertain,"{""automatic_class"": ""等待候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -2.59, ""max_abs_roll_pitch_deg"": 2.84, ""leg_dq_rms_median"": 0.007, ""wheel_dq_abs_median"": 0.014}","[""1–12s前点云见台沿；约12–13.5s负pitch达约−40°并有腿轮活动，14.3s后前点云趋平、后方保留高低结构；支持上台候选。19–23s有后续移动/转向，不能自动解释为已完全通过。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_151135_f45a816f4062&t=0.000&end=2.500
gait_20260909_151135_f45a816f4062,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_151135_f45a816f4062\\bag\\bag_0.db3""]",gait_20260909_151135_f45a816f4062-P01,gait_20260909_151135_f45a816f4062-S002,2.5,3.5,source_stamp_minus_manifest_started_wall_ns,1788937895100321950,1788937897600321950,1788937898600321950,ledge_candidate,行走/调整候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -2.02, ""max_abs_roll_pitch_deg"": 2.64, ""leg_dq_rms_median"": 0.113, ""wheel_dq_abs_median"": 1.078}","[""1–12s前点云见台沿；约12–13.5s负pitch达约−40°并有腿轮活动，14.3s后前点云趋平、后方保留高低结构；支持上台候选。19–23s有后续移动/转向，不能自动解释为已完全通过。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_151135_f45a816f4062&t=2.500&end=3.500
gait_20260909_151135_f45a816f4062,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_151135_f45a816f4062\\bag\\bag_0.db3""]",gait_20260909_151135_f45a816f4062-P01,gait_20260909_151135_f45a816f4062-S003,3.5,4.5,source_stamp_minus_manifest_started_wall_ns,1788937895100321950,1788937898600321950,1788937899600321950,ledge_candidate,等待候选,unknown,,,,uncertain,"{""automatic_class"": ""等待候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -1.49, ""max_abs_roll_pitch_deg"": 1.51, ""leg_dq_rms_median"": 0.012, ""wheel_dq_abs_median"": 0.069}","[""1–12s前点云见台沿；约12–13.5s负pitch达约−40°并有腿轮活动，14.3s后前点云趋平、后方保留高低结构；支持上台候选。19–23s有后续移动/转向，不能自动解释为已完全通过。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_151135_f45a816f4062&t=3.500&end=4.500
gait_20260909_151135_f45a816f4062,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_151135_f45a816f4062\\bag\\bag_0.db3""]",gait_20260909_151135_f45a816f4062-P01,gait_20260909_151135_f45a816f4062-S004,4.5,7.5,source_stamp_minus_manifest_started_wall_ns,1788937895100321950,1788937899600321950,1788937902600321950,ledge_candidate,行走/调整候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -3.94, ""max_abs_roll_pitch_deg"": 6.66, ""leg_dq_rms_median"": 0.274, ""wheel_dq_abs_median"": 3.914}","[""1–12s前点云见台沿；约12–13.5s负pitch达约−40°并有腿轮活动，14.3s后前点云趋平、后方保留高低结构；支持上台候选。19–23s有后续移动/转向，不能自动解释为已完全通过。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_151135_f45a816f4062&t=4.500&end=7.500
gait_20260909_151135_f45a816f4062,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_151135_f45a816f4062\\bag\\bag_0.db3""]",gait_20260909_151135_f45a816f4062-P01,gait_20260909_151135_f45a816f4062-S005,7.5,9.5,source_stamp_minus_manifest_started_wall_ns,1788937895100321950,1788937902600321950,1788937904600321950,ledge_candidate,等待候选,unknown,,,,uncertain,"{""automatic_class"": ""等待候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -1.96, ""max_abs_roll_pitch_deg"": 2.12, ""leg_dq_rms_median"": 0.006, ""wheel_dq_abs_median"": 0.014}","[""1–12s前点云见台沿；约12–13.5s负pitch达约−40°并有腿轮活动，14.3s后前点云趋平、后方保留高低结构；支持上台候选。19–23s有后续移动/转向，不能自动解释为已完全通过。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_151135_f45a816f4062&t=7.500&end=9.500
gait_20260909_151135_f45a816f4062,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_151135_f45a816f4062\\bag\\bag_0.db3""]",gait_20260909_151135_f45a816f4062-P01,gait_20260909_151135_f45a816f4062-S006,9.5,10.5,source_stamp_minus_manifest_started_wall_ns,1788937895100321950,1788937904600321950,1788937905600321950,ledge_candidate,行走/调整候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -2.25, ""max_abs_roll_pitch_deg"": 2.62, ""leg_dq_rms_median"": 0.786, ""wheel_dq_abs_median"": 0.377}","[""1–12s前点云见台沿；约12–13.5s负pitch达约−40°并有腿轮活动，14.3s后前点云趋平、后方保留高低结构；支持上台候选。19–23s有后续移动/转向，不能自动解释为已完全通过。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_151135_f45a816f4062&t=9.500&end=10.500
gait_20260909_151135_f45a816f4062,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_151135_f45a816f4062\\bag\\bag_0.db3""]",gait_20260909_151135_f45a816f4062-P01,gait_20260909_151135_f45a816f4062-S007,10.5,11.5,source_stamp_minus_manifest_started_wall_ns,1788937895100321950,1788937905600321950,1788937906600321950,ledge_candidate,等待候选,unknown,,,,uncertain,"{""automatic_class"": ""等待候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -3.04, ""max_abs_roll_pitch_deg"": 3.25, ""leg_dq_rms_median"": 0.148, ""wheel_dq_abs_median"": 0.497}","[""1–12s前点云见台沿；约12–13.5s负pitch达约−40°并有腿轮活动，14.3s后前点云趋平、后方保留高低结构；支持上台候选。19–23s有后续移动/转向，不能自动解释为已完全通过。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_151135_f45a816f4062&t=10.500&end=11.500
gait_20260909_151135_f45a816f4062,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_151135_f45a816f4062\\bag\\bag_0.db3""]",gait_20260909_151135_f45a816f4062-P01,gait_20260909_151135_f45a816f4062-S008,11.5,12.5,source_stamp_minus_manifest_started_wall_ns,1788937895100321950,1788937906600321950,1788937907600321950,ledge_candidate,行走/调整候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -4.06, ""max_abs_roll_pitch_deg"": 10.03, ""leg_dq_rms_median"": 0.359, ""wheel_dq_abs_median"": 4.506}","[""1–12s前点云见台沿；约12–13.5s负pitch达约−40°并有腿轮活动，14.3s后前点云趋平、后方保留高低结构；支持上台候选。19–23s有后续移动/转向，不能自动解释为已完全通过。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_151135_f45a816f4062&t=11.500&end=12.500
gait_20260909_151135_f45a816f4062,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_151135_f45a816f4062\\bag\\bag_0.db3""]",gait_20260909_151135_f45a816f4062-P01,gait_20260909_151135_f45a816f4062-S009,12.5,13.0,source_stamp_minus_manifest_started_wall_ns,1788937895100321950,1788937907600321950,1788937908100321950,ledge_candidate,上台候选,up_candidate,,,,uncertain,"{""automatic_class"": ""姿态变化/越障候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -36.53, ""max_abs_roll_pitch_deg"": 40.04, ""leg_dq_rms_median"": 2.598, ""wheel_dq_abs_median"": 9.029}","[""1–12s前点云见台沿；约12–13.5s负pitch达约−40°并有腿轮活动，14.3s后前点云趋平、后方保留高低结构；支持上台候选。19–23s有后续移动/转向，不能自动解释为已完全通过。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_151135_f45a816f4062&t=12.500&end=13.000
gait_20260909_151135_f45a816f4062,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_151135_f45a816f4062\\bag\\bag_0.db3""]",gait_20260909_151135_f45a816f4062-P01,gait_20260909_151135_f45a816f4062-S010,13.0,13.5,source_stamp_minus_manifest_started_wall_ns,1788937895100321950,1788937908100321950,1788937908600321950,ledge_candidate,行走/调整候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -3.33, ""max_abs_roll_pitch_deg"": 35.13, ""leg_dq_rms_median"": 4.708, ""wheel_dq_abs_median"": 10.466}","[""1–12s前点云见台沿；约12–13.5s负pitch达约−40°并有腿轮活动，14.3s后前点云趋平、后方保留高低结构；支持上台候选。19–23s有后续移动/转向，不能自动解释为已完全通过。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_151135_f45a816f4062&t=13.000&end=13.500
gait_20260909_151135_f45a816f4062,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_151135_f45a816f4062\\bag\\bag_0.db3""]",gait_20260909_151135_f45a816f4062-P01,gait_20260909_151135_f45a816f4062-S011,13.5,16.5,source_stamp_minus_manifest_started_wall_ns,1788937895100321950,1788937908600321950,1788937911600321950,ledge_candidate,行走/调整候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": 2.53, ""max_abs_roll_pitch_deg"": 5.98, ""leg_dq_rms_median"": 0.365, ""wheel_dq_abs_median"": 1.558}","[""1–12s前点云见台沿；约12–13.5s负pitch达约−40°并有腿轮活动，14.3s后前点云趋平、后方保留高低结构；支持上台候选。19–23s有后续移动/转向，不能自动解释为已完全通过。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_151135_f45a816f4062&t=13.500&end=16.500
gait_20260909_151135_f45a816f4062,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_151135_f45a816f4062\\bag\\bag_0.db3""]",gait_20260909_151135_f45a816f4062-P01,gait_20260909_151135_f45a816f4062-S012,16.5,18.0,source_stamp_minus_manifest_started_wall_ns,1788937895100321950,1788937911600321950,1788937913100321950,ledge_candidate,等待候选,unknown,,,,uncertain,"{""automatic_class"": ""等待候选"", ""bin_s"": 0.5, ""pitch_median_deg"": 2.18, ""max_abs_roll_pitch_deg"": 2.33, ""leg_dq_rms_median"": 0.009, ""wheel_dq_abs_median"": 0.018}","[""1–12s前点云见台沿；约12–13.5s负pitch达约−40°并有腿轮活动，14.3s后前点云趋平、后方保留高低结构；支持上台候选。19–23s有后续移动/转向，不能自动解释为已完全通过。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_151135_f45a816f4062&t=16.500&end=18.000
gait_20260909_151135_f45a816f4062,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_151135_f45a816f4062\\bag\\bag_0.db3""]",gait_20260909_151135_f45a816f4062-P01,gait_20260909_151135_f45a816f4062-S013,18.0,18.5,source_stamp_minus_manifest_started_wall_ns,1788937895100321950,1788937913100321950,1788937913600321950,ledge_candidate,行走/调整候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": 1.98, ""max_abs_roll_pitch_deg"": 2.12, ""leg_dq_rms_median"": 0.319, ""wheel_dq_abs_median"": 1.396}","[""1–12s前点云见台沿；约12–13.5s负pitch达约−40°并有腿轮活动，14.3s后前点云趋平、后方保留高低结构；支持上台候选。19–23s有后续移动/转向，不能自动解释为已完全通过。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_151135_f45a816f4062&t=18.000&end=18.500
gait_20260909_151135_f45a816f4062,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_151135_f45a816f4062\\bag\\bag_0.db3""]",gait_20260909_151135_f45a816f4062-P01,gait_20260909_151135_f45a816f4062-S014,18.5,19.0,source_stamp_minus_manifest_started_wall_ns,1788937895100321950,1788937913600321950,1788937914100321950,ledge_candidate,转向候选,unknown,,,,uncertain,"{""automatic_class"": ""转向候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -6.84, ""max_abs_roll_pitch_deg"": 9.97, ""leg_dq_rms_median"": 1.143, ""wheel_dq_abs_median"": 3.61}","[""1–12s前点云见台沿；约12–13.5s负pitch达约−40°并有腿轮活动，14.3s后前点云趋平、后方保留高低结构；支持上台候选。19–23s有后续移动/转向，不能自动解释为已完全通过。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_151135_f45a816f4062&t=18.500&end=19.000
gait_20260909_151135_f45a816f4062,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_151135_f45a816f4062\\bag\\bag_0.db3""]",gait_20260909_151135_f45a816f4062-P01,gait_20260909_151135_f45a816f4062-S015,19.0,20.0,source_stamp_minus_manifest_started_wall_ns,1788937895100321950,1788937914100321950,1788937915100321950,ledge_candidate,上台候选,up_candidate,,,,uncertain,"{""automatic_class"": ""姿态变化/越障候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -11.61, ""max_abs_roll_pitch_deg"": 13.01, ""leg_dq_rms_median"": 1.457, ""wheel_dq_abs_median"": 7.456}","[""1–12s前点云见台沿；约12–13.5s负pitch达约−40°并有腿轮活动，14.3s后前点云趋平、后方保留高低结构；支持上台候选。19–23s有后续移动/转向，不能自动解释为已完全通过。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_151135_f45a816f4062&t=19.000&end=20.000
gait_20260909_151135_f45a816f4062,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_151135_f45a816f4062\\bag\\bag_0.db3""]",gait_20260909_151135_f45a816f4062-P01,gait_20260909_151135_f45a816f4062-S016,20.0,21.5,source_stamp_minus_manifest_started_wall_ns,1788937895100321950,1788937915100321950,1788937916600321950,ledge_candidate,行走/调整候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -4.97, ""max_abs_roll_pitch_deg"": 9.38, ""leg_dq_rms_median"": 0.378, ""wheel_dq_abs_median"": 9.953}","[""1–12s前点云见台沿；约12–13.5s负pitch达约−40°并有腿轮活动，14.3s后前点云趋平、后方保留高低结构；支持上台候选。19–23s有后续移动/转向，不能自动解释为已完全通过。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_151135_f45a816f4062&t=20.000&end=21.500
gait_20260909_151135_f45a816f4062,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_151135_f45a816f4062\\bag\\bag_0.db3""]",gait_20260909_151135_f45a816f4062-P01,gait_20260909_151135_f45a816f4062-S017,21.5,22.0,source_stamp_minus_manifest_started_wall_ns,1788937895100321950,1788937916600321950,1788937917100321950,ledge_candidate,上台候选,up_candidate,,,,uncertain,"{""automatic_class"": ""姿态变化/越障候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -8.88, ""max_abs_roll_pitch_deg"": 9.13, ""leg_dq_rms_median"": 1.22, ""wheel_dq_abs_median"": 1.72}","[""1–12s前点云见台沿；约12–13.5s负pitch达约−40°并有腿轮活动，14.3s后前点云趋平、后方保留高低结构；支持上台候选。19–23s有后续移动/转向，不能自动解释为已完全通过。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_151135_f45a816f4062&t=21.500&end=22.000
gait_20260909_151135_f45a816f4062,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_151135_f45a816f4062\\bag\\bag_0.db3""]",gait_20260909_151135_f45a816f4062-P01,gait_20260909_151135_f45a816f4062-S018,22.0,23.5,source_stamp_minus_manifest_started_wall_ns,1788937895100321950,1788937917100321950,1788937918600321950,ledge_candidate,行走/调整候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -4.31, ""max_abs_roll_pitch_deg"": 6.07, ""leg_dq_rms_median"": 1.156, ""wheel_dq_abs_median"": 1.955}","[""1–12s前点云见台沿；约12–13.5s负pitch达约−40°并有腿轮活动，14.3s后前点云趋平、后方保留高低结构；支持上台候选。19–23s有后续移动/转向，不能自动解释为已完全通过。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_151135_f45a816f4062&t=22.000&end=23.500
gait_20260909_151135_f45a816f4062,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_151135_f45a816f4062\\bag\\bag_0.db3""]",gait_20260909_151135_f45a816f4062-P01,gait_20260909_151135_f45a816f4062-S019,23.5,26.31858701400006,source_stamp_minus_manifest_started_wall_ns,1788937895100321950,1788937918600321950,1788937921418908964,ledge_candidate,等待候选,unknown,,,,uncertain,"{""automatic_class"": ""等待候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -1.02, ""max_abs_roll_pitch_deg"": 5.04, ""leg_dq_rms_median"": 0.007, ""wheel_dq_abs_median"": 0.017}","[""1–12s前点云见台沿；约12–13.5s负pitch达约−40°并有腿轮活动，14.3s后前点云趋平、后方保留高低结构；支持上台候选。19–23s有后续移动/转向，不能自动解释为已完全通过。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_151135_f45a816f4062&t=23.500&end=26.319
gait_20260909_151220_d3ace6be729a,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_151220_d3ace6be729a\\bag\\bag_0.db3""]",gait_20260909_151220_d3ace6be729a-P01,gait_20260909_151220_d3ace6be729a-S001,0.0,1.5,source_stamp_minus_manifest_started_wall_ns,1788937940673448923,1788937940673448923,1788937942173448923,ledge_candidate,等待候选,unknown,,,,uncertain,"{""automatic_class"": ""等待候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -3.45, ""max_abs_roll_pitch_deg"": 3.48, ""leg_dq_rms_median"": 0.009, ""wheel_dq_abs_median"": 0.03}","[""前点云初始有台沿；约8.8–10s负pitch达约−42°，有腿轮活动，10.6s后前点云趋平而机身仍倾斜。截断前是否四轮完成越障无法仅凭速览确认。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_151220_d3ace6be729a&t=0.000&end=1.500
gait_20260909_151220_d3ace6be729a,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_151220_d3ace6be729a\\bag\\bag_0.db3""]",gait_20260909_151220_d3ace6be729a-P01,gait_20260909_151220_d3ace6be729a-S002,1.5,3.0,source_stamp_minus_manifest_started_wall_ns,1788937940673448923,1788937942173448923,1788937943673448923,ledge_candidate,行走/调整候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -5.52, ""max_abs_roll_pitch_deg"": 8.3, ""leg_dq_rms_median"": 0.279, ""wheel_dq_abs_median"": 6.962}","[""前点云初始有台沿；约8.8–10s负pitch达约−42°，有腿轮活动，10.6s后前点云趋平而机身仍倾斜。截断前是否四轮完成越障无法仅凭速览确认。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_151220_d3ace6be729a&t=1.500&end=3.000
gait_20260909_151220_d3ace6be729a,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_151220_d3ace6be729a\\bag\\bag_0.db3""]",gait_20260909_151220_d3ace6be729a-P01,gait_20260909_151220_d3ace6be729a-S003,3.0,4.0,source_stamp_minus_manifest_started_wall_ns,1788937940673448923,1788937943673448923,1788937944673448923,ledge_candidate,转向候选,unknown,,,,uncertain,"{""automatic_class"": ""转向候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -5.14, ""max_abs_roll_pitch_deg"": 6.92, ""leg_dq_rms_median"": 1.302, ""wheel_dq_abs_median"": 2.256}","[""前点云初始有台沿；约8.8–10s负pitch达约−42°，有腿轮活动，10.6s后前点云趋平而机身仍倾斜。截断前是否四轮完成越障无法仅凭速览确认。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_151220_d3ace6be729a&t=3.000&end=4.000
gait_20260909_151220_d3ace6be729a,"[""D:\\S10Data\\050\\2026-09-09\\gait_20260909_151220_d3ace6be729a\\bag\\bag_0.db3""]",gait_20260909_151220_d3ace6be729a-P01,gait_20260909_151220_d3ace6be729a-S004,4.0,8.5,source_stamp_minus_manifest_started_wall_ns,1788937940673448923,1788937944673448923,1788937949173448923,ledge_candidate,行走/调整候选,unknown,,,,uncertain,"{""automatic_class"": ""行走/调整候选"", ""bin_s"": 0.5, ""pitch_median_deg"": -3.99, ""max_abs_roll_pitch_deg"": 6.4, ""leg_dq_rms_median"": 0.19, ""wheel_dq_abs_median"": 0.906}","[""前点云初始有台沿；约8.8–10s负pitch达约−42°，有腿轮活动，10.6s后前点云趋平而机身仍倾斜。截断前是否四轮完成越障无法仅凭速览确认。""]",model_visual_checked_candidate,pending,not_assessed,边界约 ±0.5–1s；未知地面可能为平地、平台或障碍上的停顿；整段 outcome 未传播。,viewer.html?id=gait_20260909_151220_d3ace6be729a&t=4.000&end=8.500
